3.98671 0.0755781 3.76683
4.01993 0.073278 3.80321
4.05316 0.0710449 3.83955
4.08638 0.068877 3.87584
4.1196 0.0667725 3.9121
4.15282 0.0647298 3.94831
4.18605 0.0627471 3.98449
4.21927 0.0608228 4.02063
4.25249 0.0589554 4.05673
4.28571 0.0571432 4.09279
4.31894 0.0553847 4.12881
4.35216 0.0536785 4.1648
4.38538 0.0520231 4.20074
4.4186 0.0504171 4.23666
4.45183 0.0488591 4.27253
4.48505 0.0473478 4.30837
4.51827 0.0458817 4.34417
4.5515 0.0444597 4.37994
4.58472 0.0430805 4.41568
4.61794 0.0417429 4.45138
4.65116 0.0404456 4.48704
4.68439 0.0391876 4.52268
4.71761 0.0379677 4.55828
4.75083 0.0367848 4.59384
4.78405 0.0356378 4.62938
4.81728 0.0345257 4.66488
4.8505 0.0334474 4.70035
4.88372 0.0324021 4.7358
4.91694 0.0313886 4.77121
4.95017 0.0304062 4.80659
4.98339 0.0294538 4.84194
5.01661 0.0285306 4.87726
5.04983 0.0276357 4.91255
5.08306 0.0267683 4.94782
5.11628 0.0259276 4.98305
5.1495 0.0251128 5.01826
5.18272 0.0243231 5.05344
5.21595 0.0235577 5.0886
5.24917 0.022816 5.12372
5.28239 0.0220972 5.15882
5.31561 0.0214006 5.1939
5.34884 0.0207257 5.22895
5.38206 0.0200716 5.26397
5.41528 0.0194378 5.29897
5.4485 0.0188238 5.33394
5.48173 0.0182288 5.36889
5.51495 0.0176523 5.40382
5.54817 0.0170937 5.43872
5.5814 0.0165526 5.4736
5.61462 0.0160283 5.50846
5.64784 0.0155204 5.54329
5.68106 0.0150283 5.57811
5.71429 0.0145517 5.6129
5.74751 0.0140899 5.64767
5.78073 0.0136426 5.68241
5.81395 0.0132093 5.71714
5.84718 0.0127895 5.75184
5.8804 0.0123829 5.78653
5.91362 0.0119891 5.8212
5.94684 0.0116076 5.85584
5.98007 0.0112382 5.89047
6.01329 0.0108803 5.92507
6.04651 0.0105337 5.95966
6.07973 0.010198 5.99423
6.11296 0.00987281 6.02878
6.14618 0.0095579 6.06332
6.1794 0.00925291 6.09783
6.21262 0.00895754 6.13233
6.24585 0.00867148 6.16681
6.27907 0.00839444 6.20128
6.31229 0.00812615 6.23572
6.34551 0.00786633 6.27015
6.37874 0.00761472 6.30457
6.41196 0.00737106 6.33897
6.44518 0.0071351 6.37335
6.47841 0.00690661 6.40772
6.51163 0.00668534 6.44207
6.54485 0.00647107 6.4764
6.57807 0.00626358 6.51073
6.6113 0.00606267 6.54503
6.64452 0.00586811 6.57933
6.67774 0.00567972 6.61361
6.71096 0.0054973 6.64787
6.74419 0.00532066 6.68212
6.77741 0.00514961 6.71636
6.81063 0.00498399 6.75059
6.84385 0.00482362 6.7848
6.87708 0.00466834 6.819
6.9103 0.00451798 6.85319
6.94352 0.00437238 6.88736
6.97674 0.00423141 6.92152
7.00997 0.0040949 6.95567
7.04319 0.00396273 6.98981
7.07641 0.00383475 7.02394
7.10963 0.00371082 7.05806
7.14286 0.00359083 7.09216
7.17608 0.00347463 7.12625
7.2093 0.00336213 7.16034
7.24252 0.00325318 7.19441
7.27575 0.00314769 7.22847
7.30897 0.00304554 7.26252
7.34219 0.00294663 7.29656
7.37542 0.00285085 7.33059
7.40864 0.00275809 7.36462
7.44186 0.00266827 7.39863
7.47508 0.00258129 7.43263
7.50831 0.00249706 7.46662
7.54153 0.00241548 7.50061
7.57475 0.00233648 7.53458
7.60797 0.00225997 7.56855
7.6412 0.00218587 7.60251
7.67442 0.00211409 7.63646
7.70764 0.00204458 7.6704
7.74086 0.00197725 7.70433
7.77409 0.00191203 7.73826
7.80731 0.00184885 7.77218
7.84053 0.00178764 7.80609
7.87375 0.00172835 7.83999
7.90698 0.00167091 7.87388
7.9402 0.00161525 7.90777
7.97342 0.00156132 7.94165
8.00664 0.00150907 7.97553
8.03987 0.00145843 8.00939
8.07309 0.00140935 8.04325
8.10631 0.00136178 8.07711
8.13953 0.00131567 8.11096
8.17276 0.00127097 8.1448
8.20598 0.00122764 8.17863
8.2392 0.00118562 8.21246
8.27243 0.00114488 8.24629
8.30565 0.00110536 8.2801
8.33887 0.00106703 8.31392
8.37209 0.00102985 8.34772
8.40532 0.000993771 8.38152
8.43854 0.000958762 8.41532
8.47176 0.000924784 8.44911
8.50498 0.000891801 8.4829
8.53821 0.000859777 8.51668
8.57143 0.000828677 8.55045
8.60465 0.00079847 8.58423
8.63787 0.000769122 8.61799
8.6711 0.000740602 8.65176
8.70432 0.00071288 8.68552
8.73754 0.000685926 8.71927
8.77076 0.00065971 8.75302
8.80399 0.000634206 8.78677
8.83721 0.000609386 8.82051
8.87043 0.000585222 8.85425
8.90365 0.00056169 8.88799
8.93688 0.000538764 8.92172
8.9701 0.000516419 8.95545
9.00332 0.000494631 8.98918
9.03654 0.000473377 9.0229
9.06977 0.000452635 9.05662
9.10299 0.000432381 9.09034
9.13621 0.000412594 9.12405
9.16944 0.000393253 9.15776
9.20266 0.000374337 9.19147
9.23588 0.000355826 9.22518
9.2691 0.000337699 9.25889
9.30233 0.000319938 9.29259
9.33555 0.000302522 9.32629
9.36877 0.000285434 9.35999
9.40199 0.000268654 9.39368
9.43522 0.000252165 9.42738
9.46844 0.000235949 9.46107
9.50166 0.000219989 9.49476
9.53488 0.000204266 9.52845
9.56811 0.000188765 9.56214
9.60133 0.000173469 9.59582
9.63455 0.00015836 9.62951
9.66777 0.000143423 9.66319
9.701 0.000128641 9.69688
9.73422 0.000113998 9.73056
9.76744 9.94797e-05 9.76424
9.80066 8.50688e-05 9.79792
9.83389 7.07501e-05 9.8316
9.86711 5.65082e-05 9.86528
9.90033 4.23276e-05 9.89896
9.93355 2.81929e-05 9.93264
9.96678 1.40888e-05 9.96632
10 0 10
